product_group,product_class,item_code,product_name,vendor_name,mrp,barcode
Best Buy,General Household I,903089,3D PVC METALIC TABLE CLOTH-PW5-003-S17(IMP),BBUY,200,903089
Best Buy,General Household I,903090,3D PVC METALIC TABLE CLOTH-TC285-T003(IMP),BBUY,190,903090
Best Buy,General Household I,903091,3D PVC METALIC TABLE CLOTH-TC246-ER050(IMP),BBUY,200,903091
Best Buy,General Household I,903092,3D PVC METALIC TABLE CLOTH-PW268-R025(IMP),BBUY,200,903092
Best Buy,General Household I,903093,3D PVC METALIC TABLE CLOTH-PW227-035(IMP),BBUY,220,903093
Best Buy,General Household I,903094,3D PVC METALIC TABLE CLOTH-PW158-003(IMP),BBUY,220,903094
Best Buy,General Household I,903095,3D PVC METALIC TABLE CLOTH-PW183-003-C(IMP),BBUY,230,903095
Power,Clearance Sales-2,78223,Marvel Baby Set Green,MLMN,200,845944061515
Power,Clearance Sales-2,78224,Marvel Baby Set Red,MLMN,200,845944061522
Pride,Small Tiffin Box-Pride,95140,Flip And Lock Tiffin Box - Light Blue,DPL,130,845944041166
Prime,Floor Mat-Prime,88780,Heavy Floor Mat - SM Blue,DPL,900,845944041906
Premium,PS Jug-Premium,92597,Elite Jug With Pack - Trans,DPL,200,845944041852
Premium,PS Jug-Premium,92598,Elite Jug With Pack - White,DPL,200,92598
Pride,Stearing Toys-Pride,95162,Ship With 1 Pc Rescue Boat,DPL,100,845944041210
Pride,Stearing Toys-Pride,95164,5 Pcs Gardening Set,DPL,95,95164
Premio,Non-Moving - Premio,88719,Stelo Casual Chair - Orange,DPL,"1,950",845944009883
Regal,LB BED SET,99399,BDH-101-1-1-20(3PART),BBML(F),"10,200",99399
Decora,PVC Almirah(Premio),88090,PVC Almirah Big,BBML,"4,546",88090
Best Buy,Party and Gift (Local),77310,School Gift Set,BBUY,90,77310
Best Buy,General Household I,903097,3D PVC METALIC TABLE CLOTH-PW223-003-C(IMP),BBUY,230,903097
Best Buy,General Household I,903098,3D PVC METALIC TABLE CLOTH-TC95-A001-Y061(IMP),BBUY,150,903098
Power,Clearance Sales-2,920702,"6"" Egg Shape Bowl -Green",MLMN,100,845944065537
Power,Clearance Sales-2,920703,"9.5"" Round Plate -Green",MLMN,150,845944065544
Power,Color - Melamine,920704,"3"" Round Cup- Green",MLMN,55,845944065551
Power,Color - Melamine,920705,"3"" Double Color Cup-Red white",MLMN,55,845944065568
Power,Color - Melamine,920706,"4"" Round Mug -(Red-White)",MLMN,130,845944065575
Vision-Style,VS Washing M/C,801704,Vision Automatic Washing Machine 6kg,PIP(E),"17,500",801704
Vision-Style,VS Washing M/C,801705,Vision Automatic Washing Machine 8kg,PIP(E),"21,100",801705
Topper,Bright Eco. Utensils,80779,Economy Bright Lid - Rice Bowl - 13,RFL,0,80779
Topper,Bright Eco. Utensils,80780,Economy Bright Lid - Curry - 8,RFL,0,80780
Topper,Bright Eco. Utensils,80781,Economy Bright Lid - Curry - 9,RFL,0,80781
Topper,Bright Eco. Utensils,80782,Economy Bright Lid - Curry - 10,RFL,0,80782
Topper,Bright Eco. Utensils,80783,Economy Bright Lid - Curry - 11,RFL,0,80783
Topper,Bright Eco. Utensils,80784,Economy Bright Lid - Curry - 12,RFL,0,80784
Topper,Bright Eco. Utensils,80785,Economy Bright Lid - Curry - 13,RFL,0,80785
Best Buy,Home Decore (IMPORT),77049,Mat Floor-50x80 Cm-Xy5001-IM,BBUY,325,77049
Best Buy,Home Decore (IMPORT),77050,Mat Floor-45x50 Cm-Xy4510a-IM,BBUY,180,77050
Premium,Hanger-Premium,87323,Smart Hanger 6 Pcs Set - Assorted,DPL,95,87323
Best Buy,Stationary,77237,Doll Key,BBUY,70,77237
Best Buy,Lifestyle,77236,Hair Band,BBUY,50,77236
Best Buy,Stationary,77235,Pen Stand SS,BBUY,130,77235
Best Buy,Stationary,77234,Pencil Box,BBUY,140,77234
Best Buy,Party and Gift (Local),77233,School Box Set 7in1,BBUY,100,77233
Best Buy,General Household L,77232,Mug Soup with Spoon,BBUY,145,77232
Best Buy,Baby care (Local),77231,Baby Plate Fish,BBUY,135,77231
Best Buy,Electronics (Local),77230,Table Lamp Vogue,BBUY,250,77230
Best Buy,General Household L,77229,Cake Maker,BBUY,95,77229
Best Buy,Electronics (Local),77228,Charager light  Hello Kitty,BBUY,245,77228
Best Buy,Footware (Local),77227,Gents Sleeper Lotto 861-6613,BBUY,485,77227
Best Buy,Kitchenware (Local),95872,"Spoon Salad 9"" (Supreme  Serving)-Ti-008285",BBUY,100,95872
Best Buy,General Household L,95873,"Server Cake 9"" (Supreme  Serving)-Ti-008287",BBUY,100,95873
Best Buy,Kitchenware (Local),95874,"Spoon Slootted 14"" (Supreme)-Ti -0008452",BBUY,100,95874
Best Buy,Kitchenware (Local),95875,"Fork Pasta 14""-(Supreme)-Ti-008460",BBUY,90,95875
Turbine,GS - SS and GI (Own),80907,Premier Single GI Auto GS LPG (A-101),RFL,"1,315",8090700000006
Turbine,Gas Stove-Spares,80912,Honeycomb Burner for GI,RFL,90,80912
DPL Export,Container-DPL Export,82232,"Container 14 Pcs Set (3300,1500, 800 ML)",DPL,365,82232
Shine,Trading Batthroom Fitting,85822,"Premium Req.Bathroom Mirror(24""X18""X5MM)",RPL,900,84594440046
Shine,Trading Batthroom Fitting,85823,"Premium Req.Bathroom Mirror(24""X18""X4MM)",RPL,800,84594440047
Prominent,Tiffin Box-Prominent,95177,Kido Gift Pack,DPL,160,845944042156
DPL Export,Jug-DPL Export,925571,Prism Jug 2.1L -Assorted,DPL,195,925571
Best Buy,Home Decore (Local),96351,Bed Sheet AAP 90x100-3 Pcs,BBUY,997,96351
Best Buy,Kitchenware (Local),96352,Towel Bath Medium 20x40 Cm,BBUY,422,96352
Best Buy,Garments,77217,Gents Sleeper Lotto 861-9930,BBUY,485,77217
Best Buy,Footware (Local),77216,Gents Sleeper Lotto 861-5530,BBUY,485,77216
Best Buy,Footware (Local),77215,Gents Sleeper Lotto 861-6563,BBUY,290,77215
Best Buy,Footware (Local),77214,Gents Sleeper Lotto 861-7763,BBUY,290,77214
Best Buy,Footware (Local),77213,Gents Sleeper Lotto 861-6963,BBUY,290,77213
Best Buy,Footware (Local),77212,Boys & Girls Sleeper Lotto 361-6913,BBUY,347,77212
Goodluck,Gel Ink Pen,97950,Gel Pen Legend - Blue,DPLS,25,845944028723
Power,Melamine B Grade,99931,"6"" Micky BOWL-Green B",MLMN,24,363931811153
Power,Melamine B Grade,99932,"6"" Micky BOWL-Yellow B",MLMN,24,363931811146
Power,Melamine B Grade,99933,"6"" Micky BOWL - Orange B",MLMN,24,363931811993
Premium,Cleaning Mug-Premium,95706,Diamond Mug 1.5L - Pearl Pink,DPL,50,95706
Premium,Cleaning Mug-Premium,95707,Diamond Mug 2L - Pearl Pink,DPL,60,95707
Power,Melamine B Grade,99463,"3"" Squer bowl (Black and Red)-B",MLMN,12,363931811948
Power,Melamine B Grade,99465,"5.5"" children Mug-B",MLMN,18,363931812327
Power,Melamine B Grade,99466,"11.5"" Children Tray-B",MLMN,42,363931811764
Power,Melamine B Grade,99469,"4.75"" Bowl Purple (Oggi)-B",MLMN,24,363931812112
Power,Melamine B Grade,99470,"6.1"" Bowl orange (oggi)-B",MLMN,37,363931812259
Best Buy,Home Decore (IMPORT),77051,Mat Floor-45x70 Cm-Xy4508-IM,BBUY,260,77051
Best Buy,Home Decore (IMPORT),77052,Mat Floor-40x60 Cm-Xy4001-IM,BBUY,195,77052
Best Buy,Home Decore (IMPORT),77053,Mat Floor-40x60 Cm-Xy4018-IM,BBUY,195,77053
Best Buy,Home Decore (IMPORT),77054,Mat Floor-44x73.5 Cm-722-IM,BBUY,350,77054
Best Buy,Home Decore (IMPORT),77055,Mat Floor-44x73.5 Cm-701-IM,BBUY,350,77055
Topper,Bright Eco. Utensils,80737,Economy Bright Curry Disco Bowl - 10,RFL,1,80737
Techno,Generator.,85049,Gasoline Gerator( 650 W),RMIL,"7,345",85049
Techno,Generator.,85050,Gasoline Gerator( 750 W),RMIL,"8,475",85050
Power,Melamine B Grade,90952,"7"" Color Soup Plate (Black-Red)  B",MLMN,30,90952
Power,Melamine B Grade,90954,"4"" Curry Bowl  B",MLMN,18,363931811610
Power,Melamine B Grade,90955,"10"" Bowl- Cosmos  B",MLMN,72,363931811474
Power,Melamine B Grade,90958,"8"" Fruit Bowl (Yellow)  B",MLMN,40,363931811368
Power,Melamine B Grade,90959,"10"" Meat Plate -Tulip  B",MLMN,54,363931812020
Power,Melamine B Grade,90961,"8"" Meat Plate -Tulip  B",MLMN,37,363931811337
Prado,Super Bucket-Prado,95501,Oval Bucket 5L - Violet,DPL,100,95501
Topper,Bright Premium Alu,80733,Lid - Curry-10,RFL,110,80733
Topper,Bright Premium Alu,80734,Lid - Curry-11,RFL,120,80734
Power,Melamine B Grade,90964,"9"" Soup Plate -Tulip  B",MLMN,42,363931811276
Regal,METAL SWIVAL CHAIR,94459,SWIVEL CHAIR-CSM-203-6-3-66(1PART),BBML(F),"10,150",94459
Regal,METAL SWIVAL CHAIR,94460,CSM-204-6-1-66(1PART)(SWIVEL),BBML(F),"10,500",94460
Best Buy,Grocery,96365,Sola Boot - 1000gm,BBUY,102,96365
Best Buy,Grocery,96366,Beson - 500gm,BBUY,54,96366
Best Buy,Grocery,96367,Chaler Gura - 1000gm,BBUY,72,96367
Best Buy,Grocery,96368,Frooto Mango Juice-250,BBUY,25,96368
Best Buy,Grocery,96369,Frooto Mango Juice-1000ml,BBUY,84,96369
Best Buy,Grocery,96370,Apple Juice(PET)-250ml,BBUY,30,96370
Best Buy,Grocery,96371,Power Drink-250(Pet),BBUY,30,96371
Best Buy,Grocery,96372,Tin CAN 250ml Mango,BBUY,42,96372
Best Buy,Grocery,96373,Mango Pickle-400gm,BBUY,121,96373
Best Buy,Grocery,96374,Orange Jelly-500gm,BBUY,144,96374
Best Buy,Grocery,96375,Mustard Oil-500ml,BBUY,138,96375
Best Buy,Grocery,96376,Haleem Mix-200gm,BBUY,54,96376
Best Buy,Grocery,96377,Chatpoti Mix-250gm,BBUY,55,96377
Best Buy,Grocery,96378,Chili Powder-200gm,BBUY,80,96378
Best Buy,Grocery-PRAN,96379,Turmeric Powder-200gm,BBUY,95,831730005016
Best Buy,Grocery,96380,Lachcha Semai-200gm-5 Kg,BBUY,42,96380
Best Buy,Grocery,96381,Mango Bar-16gm-Poly,BBUY,9,96381
Best Buy,General Household L,77396,Bati Salad -501( Small),BBUY,50,77396
Best Buy,General Household L,77395,Bati -Print-611,BBUY,70,77395
Best Buy,General Household L,77394,Bati  Wave-736(Small),BBUY,70,77394
Best Buy,General Household L,77393,Bati -Square-601,BBUY,85,77393
Best Buy,General Household L,77392,Bati  Wave-737(Medium),BBUY,200,77392
Best Buy,General Household L,93238,kitchen Brush Modern(12pcs set),BBUY,130,93238
Goodluck,Nipple,81216,Nipple With Poly Pack-2 pcs 0-3 Month,DPLS,60,845944028235
Goodluck,Nipple,81217,Nipple With Poly Pack -2 pcs 3-6 Month,DPLS,60,845944028242
Goodluck,Nipple,81218,Nipple With Poly Pack -2 pcs 6 Month Plus,DPLS,60,845944028259
Best Buy,General Household L,96320,Bowl Fruit  14 CM S-2 GD-3,BBUY,97,96320
Best Buy,General Household L,96321,Bowl Fruit  14 CM S-2 GD-4,BBUY,100,96321
Best Buy,General Household L,96322,Bowl Fruit  14 CM S-2 BD-5,BBUY,135,96322
Best Buy,General Household L,96323,Bowl AP  15 CM C-2 GD-1,BBUY,97,96323
Best Buy,Glassware (Local),96324,Bowl AP  15 CM C-2 GD-2,BBUY,100,96324
Best Buy,General Household L,96325,Bowl AP  15 CM C-2 GD-3,BBUY,97,96325
Power,Clearance Sales-2,75927,Kid's Spoon 12 Pcs Set-Red,MLMN,170,845944061454
Goodluck,Good Luck Pad and Kh,78195,Good Luck Kids Coloring Book-Vol-1,DPLS,60,845944066497
Power,Bowl,75886,"4.5"" Wave Bowl -Aqua",MLMN,65,845944061249
Power,Clearance Sales-2,75912,"8"" Color Soup Plate (Aqua-White)",MLMN,125,845944061355
Winner,Floor Brush,81148,Bubble Multipurpose - Brush,DPLS,30,845944064813
Power,Clearance Sales-2,75911,"7"" Color Soup Plate (Aqua-White)",MLMN,100,845944061348
Goodluck,FILE,81156,Good Luck My Clear Bag - FC,DPLS,20,845944066671
Goodluck,Clip Board,81154,Good Luck Clip Board-Transparent,DPLS,130,845944066664
Prime,Plast Metal Chair-Prime,88797,Classic Waiting Chair (3 Seat),DPL,"4,500",845944010209
Premio,Center Table(Classic)-Premio,76771,Classic Center Table (Cherry) Printed -Sandal Wood,DPL,"1,050",845944010216
Premio,Center Table(Classic)-Premio,76772,Classic Center Table (Cherry) Printed - Rose Wood,DPL,"1,050",76772
Prominent,Rack With Leg-Prominent,95646,Classic Rack 4 Step - SM Blue,DPL,800,845944044211
Prominent,Rack With Leg-Prominent,95647,Classic Rack 4 Step - Red,DPL,800,95647
Prominent,OT Box Inj-Promi,91341,Tiny Rtg Container 1000 ML - Trans Blue,DPL,30,845944043924
Prominent,OT Box Inj-Promi,91342,Tiny Rtg Container 750 ML - Trans Blue,DPL,25,845944043917
Prominent,OT Box Inj-Promi,91344,Tiny Round Container 1000 ML,DPL,30,845944043955
Prominent,OT Box Inj-Promi,91345,Tiny Round Container 750 ML,DPL,25,845944043948
Best Buy,Party and Gift (Local),903349,METAL TABLE ALARM CLOCK-EG7007D-YP122 (IMP),BBUY,375,903349
Best Buy,Electronics (Local),903350,ALUMINUM TABLE ALARM CLOCK  -EG7703-BM48(IMP),BBUY,200,903350
Best Buy,Electronics (Local),903351,METAL TABLE ALARM CLOCK-EG7710-CU64 (IMP),BBUY,255,903351
Best Buy,Electronics (Local),903352,ALUMINIUM TABLE ALARM CLOCK-EG7002-CU30(IMP),BBUY,335,903352
Best Buy,Electronics (Local),903353,METAL TWIN BELL CLOCK-EG7007E-BM69 (IMP),BBUY,455,903353
Best Buy,General Household L,77375,Flask 0vf350c-350 ml,BBUY,320,77375
Best Buy,Kitchenware (Local),77374,Dish-Oval-1634341,BBUY,450,77374
Winner,Thermos -Winner,81296,Thermos Jug 1500 Ml,DPLS,280,845944029980
Best Buy,Party and Gift (Local),902210,Art Candle,BBUY,55,902210
Best Buy,Party and Gift (Yiwu),902211,Balloon Pumper,BBUY,120,902211
Terrific,RMIL 2 - Com. Pump,85037,"WP(Vertical)6""X6""-60HP-3~(SGL150-400(L)",RMIL-2,"210,853",85037
Terrific,RMIL 2 - Com. Pump,85038,"WP(Vertical)6""X6""-50HP-3~(SGL150-400(L)A",RMIL-2,"186,708",85038
Terrific,RMIL 2 - Com. Pump,85039,"WP(Horizontal)6""X6""-60HP-3~(SGW150-400(L)",RMIL-2,"211,727",85039
Terrific,RMIL 2 - Com. Pump,85046,"WP(Hor)6""X6""-50HP (SGW150-400(L)A",RMIL-2,"198,835",85046
Terrific,RMIL 2 - Com. Pump,85047,"WP(Hor)6""X6""-40HP (SGL150-400B)",RMIL-2,"174,691",85047
Best Buy,Garments,96353,Towel Ht Tewel One Colour 70x140 Cm,BBUY,515,96353
Best Buy,Kitchenware (Local),96354,Towel Baby New 12x30 Cm,BBUY,241,96354
Best Buy,Garments,96356,Towel H White 90x150 Cm,BBUY,422,96356
Winner,Casserole- Plastic,81040,Titan Plastico 1000 ml,DPLS,230,845944026309
Winner,Casserole- Plastic,81045,Titan Plastico 1500 ml,DPLS,290,845944026316
Goodluck,Stationery Pen,97900,DF Pen Topper - Black (10 pcs Pouch),DPLS,50,845944026583
Best Buy,General Household L,93297,Fashion  Bag H/L,BBUY,450,93297
Best Buy,Party and Gift (Local),93298,Large Bag -N1,BBUY,175,93298
Regal,LB OFFICE FURNITURE,99352,ETO-109-1-1-43,BBML(F),"8,000",99352
Regal,METAL SWIVAL CHAIR,99353,CSE-101-7-1-05(EXECUTIVE),BBML(F),"7,690",99353
Regal,METAL SWIVAL CHAIR,99354,CSE-103-6-1-66(COMPUTER),BBML(F),"5,690",99354
BIZLI,BIZLI - Flexible,96293,Flexible Cord (3x2.0 rm) Grey,CABLE,"16,795",96293
BIZLI,BIZLI - Flexible,96292,Flexible Cord (3x1.2 rm) Grey,CABLE,"10,150",96292
BIZLI,BIZLI - Flexible,96291,Flexible Cord (3x0.65 rm) Grey,CABLE,"6,485",96291
BIZLI,BIZLI - Flexible,96290,Flexible Cord (3x0.4 rm) Grey,CABLE,"4,745",96290
BIZLI,BIZLI Cable(RFL),96235,BYA-FR (1.0 rm) Green,CABLE,"2,030",96235
BIZLI,BIZLI - Flexible,96289,Flexible Cord (2x2.0 rm) Grey,CABLE,"11,890",96289
BIZLI,BIZLI - Flexible,96288,Flexible Cord (2x1.2 rm) Grey,CABLE,"7,540",96288
BIZLI,BIZLI Cable(RFL),96236,BYA-FR (1.3 rm) Red,CABLE,"2,565",96236
BIZLI,BIZLI - Flexible,96287,Flexible Cord (2x0.65 rm) Grey,CABLE,"5,170",96287
BIZLI,BIZLI Cable(RFL),96237,BYA-FR (1.3 rm) Yellow,CABLE,"2,565",96237
Best Buy,Toys and sports (Local,902423,Racket Wish Classic 316,BBUY,350,902423
Best Buy,General Household L,902424,Racket Wish Alumtec 550,BBUY,450,902424
Best Buy,General Household L,902425,Racket Pro Young Maxsky 1000,BBUY,345,902425
Best Buy,Toys and sports (Local,902426,Racket Golden Wing Gw 8140,BBUY,630,902426
Goodluck,Trading Stationery,78413,Good Luck Stapler No 24-26/6-Mini- Blue,DPLS,60,78413
Power,Melamine B Grade,99490,"11"" Sq Plate-B",MLMN,60,363931812167
Power,Melamine B Grade,99491,"4.5"" square bowl-B",MLMN,24,99491
Power,Melamine B Grade,99492,"7.5"" square plate -B",MLMN,37,363931812013
Regal,LB DRESSING SET,99575,VELVET-DTH-105-1-1-20,BBML(F),"8,300",99575
Best Buy,General Household L,902174,Singhason-Puja,BBUY,833,902174
Prestige,Trading-Prestige,95007,Crystal Safari 290 ML - 6 Pcs Set,DPL,475,845944093394
Pioneer,Trading-Pioneer,95006,Crystal Safari 330 ML - 6 Pcs Set,DPL,600,845944093387
Best Buy,Party and Gift (Local),902144,Candle With Glass,BBUY,25,902144
Topper,Bright Premium Alu,80735,Lid - Curry-12,RFL,125,80735
Topper,Bright Premium Alu,80736,Lid - Curry-13,RFL,135,80736
Pacific,Tray-Pacific,95151,Nylon Solid Spoon With handle Body Black,DPL,70,845944043320
Pacific,Tray-Pacific,95152,Nylon Fry Spoon With Handle Body Black,DPL,70,845944042446
BIZLI,BIZLI Cable(RFL),96242,BYA-FR (1.5 rm) Blue,CABLE,"2,935",96242
BIZLI,BIZLI Cable(RFL),96278,BYA-FR (14.5 rm) Blue,CABLE,"25,825",96278
BIZLI,BIZLI Cable(RFL),96277,BYA-FR (14.5 rm) Yellow,CABLE,"25,825",96277
Talon,GI Fittings,80601,"GI 1"" Elbow",RMIL,46,80601
Talon,GI Fittings,80602,"GI 1.5"" Elbow",RMIL,113,80602
Talon,GI Fittings,80603,"GI 2"" Elbow",RMIL,154,80603
Talon,GI Fittings,80610,"GI 1"" Nipple",RMIL,30,80610
Turbo,GI Fittings Non MV,80611,"GI 1.25"" Nipple",RFL,52,80611
Talon,GI Fittings,80612,"GI 1.5"" Nipple",RMIL,64,80612
Turbo,GI Fittings Non MV,80613,"GI 2"" Nipple",RFL,85,80613
Turbo,GI Fittings Non MV,80620,"GI 1"" Socket",RFL,30,80620
Turbo,GI Fittings Non MV,80621,"GI 3/4"" Socket",RFL,23,80621
Best Buy,General Household L,93223,Body Washer (3Pcs Set),BBUY,200,93223
TEL Household,Basket-HH–TEL,93093,WD Small Drawer Cover (Diamond) -TEL,TEL,240,93093
TEL Household,Bowl-HH-TEL,93095,Laundry Bowl Medium -Blue,TEL,110,93095
TEL Household,Bowl-HH-TEL,93096,Laundry Bowl Big Blue-TEL,TEL,130,93096
TEL Household,Basket-HH–TEL,93097,Jhaka (Basket) small -Blue,TEL,130,93097
Best Buy,Glassware (Local),93201,Glass With Print-1801(6pics Set),BBUY,300,93201
Best Buy,Stationary,93202,Pencil Box- Ben-10 Big,BBUY,150,93202
Best Buy,Stationary,93203,Pencil Box- Ben-10 Small,BBUY,80,93203
Best Buy,General Household L,77468,Box Fruit-Plastic,BBUY,160,77468
Best Buy,General Household L,77467,Box Fruit-Plastic-Exclusive,BBUY,170,77467
Vision-Style,VS Rice Cooker,94752,Vision 1.8 Ltr Rice Cooker,PIP(E),"2,200",94752
Vision-Style,VS Rice Cooker,94753,Vision RC- 2.8 L,PIP(E),"3,200",94753
Power,Melamine B Grade,99909,"8"" Square Plate (Red-Blue) B",MLMN,37,363931811252
Power,Melamine B Grade,99910,"7"" Spuare Plate (Red-Blue) B",MLMN,30,363931811207
Power,Melamine B Grade,99911,"6"" Square Plate (Red-Blue) B",MLMN,24,363931811221
Power,Melamine B Grade,99919,"6"" DOUBLE HANDLE BOWL -Orange B",MLMN,24,363931811382
Power,Melamine B Grade,99921,5.5'' Double Handle Bowl - Orange B,MLMN,18,363931812310
Power,Clearance Sales-2,92445,"Mixing Bowl-7""Yellow",MLMN,150,845944025982
Best Buy,General Household L,96326,Bowl AP  15 CM C-2 GD-4,BBUY,100,96326
Goodluck,SHARPENER,94029,Good Luck Sharpener-Tiny,DPLS,6,845944029188
Best Buy,General Household L,96327,Bowl AP  15 CM C-2 BD-5,BBUY,135,96327
Best Buy,General Household L,96328,Bowl Deep 20 CM GD S-52-1,BBUY,180,96328
Best Buy,Kitchenware (Local),96329,Bowl Deep 20 CM GD S-52-2,BBUY,180,96329
Best Buy,General Household L,96330,Bowl Deep 20 CM GD S-52-3,BBUY,180,96330
Best Buy,General Household L,96331,Bowl Deep 20 CM GD S-52-4,BBUY,180,96331
Best Buy,General Household L,96332,Bowl Deep 20 CM BD S-52-5,BBUY,241,96332
Best Buy,Kitchenware (Local),96333,Dish Baker 32 CM GD-1,BBUY,628,96333
BIZLI,BIZLI Cable(RFL),96243,BYA-FR (1.5 rm) Green,CABLE,"2,935",96243
BIZLI,BIZLI Cable(RFL),96276,BYA-FR (14.5 rm) Red,CABLE,"25,825",96276
BIZLI,BIZLI Cable(RFL),96244,BYA-FR (2.0 rm) Red,CABLE,"3,890",96244
BIZLI,BIZLI Cable(RFL),96245,BYA-FR (2.0 rm) Yellow,CABLE,"3,890",96245
BIZLI,BIZLI Cable(RFL),96275,BYA-FR (10 rm) Green,CABLE,"17,935",96275
BIZLI,BIZLI Cable(RFL),96274,BYA-FR (10 rm) Blue,CABLE,"17,935",96274
BIZLI,BIZLI Cable(RFL),96246,BYA-FR (2.0 rm) Blue,CABLE,"3,890",96246
Power,Melamine B Grade,99444,Design Cup  -Cosmos-B,MLMN,24,363931811481
Power,Melamine B Grade,99445,Design Cup Saucer -Cosmos-B,MLMN,18,363931812211
Power,Melamine B Grade,99446,"4.2"" Princess Bowl  -Cosmos-B",MLMN,24,363931811665
Power,Melamine B Grade,99456,"6"" Double Handle Bowl - Cosmos-B",MLMN,30,363931811429
Best Buy,Glassware (Local),77453,Cup Tea & Saucer 2pcs Set,BBUY,160,77453
Turbine,B. Fittings Prominen,80084,Bib Cock-Prominent,RFL,"1,125",8008400000004
Turbine,B. Fittings Prominen,80085,Moving Pillar Cock-Prominent,RFL,"2,000",8008500000003
Turbine,B. Fittings Prominen,80087,Moving Sink Cock-Prominent,RFL,"1,815",8008700000001
Best Buy,Glassware (Local),77380,Cup Secure,BBUY,180,77380
Best Buy,Glassware (Local),77379,Water Glass1213,BBUY,90,77379
Best Buy,Glassware (Local),77416,Water Glass0410,BBUY,90,77416
Best Buy,Glassware (Local),77415,Juice Glass-1908,BBUY,115,77415
Best Buy,Glassware (Local),77414,Drink Glassug356,BBUY,60,77414
Best Buy,Glassware (Local),77413,Drink Glassug361,BBUY,70,77413
Best Buy,General Household L,77412,Bowl Set 3pcs-1402205,BBUY,"1,300",77412
Best Buy,Kitchenware (Import),77024,Cup-0.25L-9828-IM,BBUY,65,77024
Best Buy,Glassware (Local),77025,Ice Cream Bowl-875kc3-IM,BBUY,70,77025
Best Buy,Glassware (Local),77026,Bowl-0.18L-10868-IM,BBUY,45,77026
Best Buy,Kitchenware (Import),77027,Bowl-0.19L-10869-IM,BBUY,35,77027
Best Buy,Home Decore (IMPORT),77056,Mat Floor-44x73.5 Cm-By-010-IM,BBUY,350,77056
Best Buy,Electronics (Local),903357,PLASTIC TABLE ALARM CLOCK-EG7003W-F (IMP),BBUY,300,903357
Best Buy,Electronics (Local),903358,PLASTIC TABLE ALARM CLOCK-EG7003L-F (IMP),BBUY,200,903358
Best Buy,Electronics (Local),903359,METAL TABLE ALARM CLOCK-EG7003M-F (IMP),BBUY,565,903359
Best Buy,General Household I,903360,METAL TABLE ALARM CLOCK-EG7274 (IMP),BBUY,255,903360
Best Buy,Electronics (Local),903361,PLASTIC TABLE ALARM CLOCK-EG7003W-CU27 (IMP),BBUY,255,903361
Best Buy,Electronics (Local),903362,PLASTIC VOICE ALARM CLOCK-EG7003CP-D (IMP),BBUY,300,903362
Best Buy,Electronics (Local),903363,PLASTIC TABLE ALARM CLOCK -EG6821 (IMP),BBUY,175,903363
Best Buy,Glassware (Local),903364,Bati leaf Glass ware Small,BBUY,50,903364
Best Buy,Glassware (Local),903365,Bati leaf Glass ware Medium,BBUY,115,903365
Best Buy,Kitchenware (Yiwu),903366,Spoon SS 6 pcs set China,BBUY,200,903366
Best Buy,Lifestyle,903367,Foot Cleaner long Handle,BBUY,70,903367
Best Buy,Lifestyle,903368,Body Scrubber magic Towel,BBUY,90,903368
Best Buy,Kitchenware (Local),903369,Cake Disc 3 pcs set,BBUY,90,903369
Best Buy,Kitchenware (Local),903370,Cake Dice Normal-Small,BBUY,50,903370
Best Buy,Stationary,903371,Pen Holder SS Small,BBUY,125,903371
Best Buy,General Household L,903372,ICE Case 3 pcs Set China,BBUY,115,903372
Best Buy,Kitchenware (Local),903373,Knife wooden Handle,BBUY,45,903373
Best Buy,General Household L,903374,Table Mat 3D Exclusive,BBUY,145,903374
Best Buy,Glassware (Local),903375,Soup 7 pcs set Glassware,BBUY,"1,150",903375
Best Buy,Glassware (Local),903376,Jug with 6 pcs Glassware,BBUY,985,903376
Regal,WOODEN OTHERS,812056,FLOWER VASE OVAL (Medium)-302-1-1-66,BBML(F),440,812056
Regal,WOODEN OTHERS,812057,FLOWER VASE OVAL (Small)-302-1-1-66,BBML(F),250,812057
Best Buy,Kitchenware (Local),902609,Cutlery Set,BBUY,985,902609
Best Buy,Party and Gift (Local),902612,Wrapping Paper,BBUY,10,902612
Best Buy,Mobile Recharg,902640,FUNNY MONKEY-IMP,BBUY,100,902640
Topper,TPR NS Regular,80825,Topper Casserole with Lid - 26 cm,RFL,"1,380",8082500000003
Power,Bowl,78353,"Square Bowl 3.5""-GRASS",MLMN,55,845944027740
Power,Clearance Sales-2,78354,Big Soup Spoon-CHEERY,MLMN,30,845944027757
Power,Clearance Sales-2,78355,Big Soup Spoon-DAISY,MLMN,30,845944027764
Power,Maloti,78356,Big Soup Spoon-MALOTI,MLMN,30,845944027771
Power,Clearance Sales-2,78357,Big Soup Spoon-RAINBOW,MLMN,30,845944027788
Power,Clearance Sales-2,78248,"Slim Tray 15.2"" -Century",MLMN,440,845944061706
Power,Clearance Sales-2,78249,"Slim Tray 15.2"" -Break Time",MLMN,437,845944027139
Best Buy,Best Buy Pharma,902142,Jori Cap-Big,BBUY,30,902142
Best Buy,Kitchenware (Local),77487,Stand-Hari -Big,BBUY,20,77487
Best Buy,Kitchenware (Local),77486,Stand-Hari -Small,BBUY,15,77486
Best Buy,Kitchenware (Local),77485,Cutter Garlic,BBUY,180,77485
Best Buy,Local Trading -Bbuy,77484,Bottle Water-Children,BBUY,218,77484
